PA21;pa1.controller;GameBoardController;1;1;1;1;4026;2;3966;3;8294;41174;6724;16296
PA21;pa1.controller;GameController;1;0;0;1;1948;3;2997;0;0;10260;1569;4951
PA21;pa1.model;ExtraLife;1;1;1;1;1074;1;161;1;279;1789;291;1517
PA21;pa1.model;Position;1;1;1;1;2609;1;195;1;284;2390;1109;3092
PA21;pa1.model;StopCell;1;1;1;1;1836;1;169;1;268;3401;600;2277
PA21;pa1.model;Gem;1;1;1;1;1291;1;169;1;323;1781;331;1786
PA21;pa1.model;EntityCell;1;1;1;1;2324;1;188;1;282;2665;1000;2798
PA21;pa1.model;GameState;1;1;1;1;3932;1;183;1;278;5796;1912;4397
PA21;pa1.model;Entity;1;1;1;1;1318;1;164;2;2941;95348;953;4429
PA21;pa1.model;Mine;1;1;1;1;1003;1;171;1;296;1791;274;1474
PA21;pa1.model;MoveStack;1;1;1;1;1713;1;192;1;304;2016;638;2213
PA21;pa1.model;Player;1;1;1;1;1267;1;183;2;2181;4821;715;3635
PA21;pa1.model;MoveResult;1;1;1;1;3031;1;210;1;286;3831;1328;3536
PA21;pa1.model;GameBoard;1;1;1;1;7696;1;224;1;313;5112;3553;8241
