PA21;pa1.controller;GameBoardController;1;1;1;1;4255;2;4686;3;9507;41205;6977;18476
PA21;pa1.controller;GameController;1;0;0;1;2082;3;3653;0;0;10344;1748;5745
PA21;pa1.model;ExtraLife;1;1;1;1;1132;1;65;1;379;1789;329;1586
PA21;pa1.model;Position;1;1;1;1;2636;1;102;2;5091;89529;2560;7840
PA21;pa1.model;StopCell;1;1;1;1;1999;1;65;2;2461;48600;1326;4539
PA21;pa1.model;Gem;1;1;1;1;1122;1;56;1;260;1781;274;1445
PA21;pa1.model;EntityCell;1;1;1;1;2384;1;64;2;3872;105713;1980;6330
PA21;pa1.model;GameState;1;1;1;1;4538;1;83;2;5192;32802;3918;9822
PA21;pa1.model;Entity;1;1;1;1;1640;1;78;2;2958;95348;1018;4684
PA21;pa1.model;Mine;1;1;1;1;1117;1;60;1;255;1791;311;1438
PA21;pa1.model;MoveStack;1;1;1;1;1711;1;98;2;2585;21646;1372;4401
PA21;pa1.model;Player;1;1;1;1;1135;1;69;2;1905;4810;691;3115
PA21;pa1.model;MoveResult;1;1;1;1;3125;1;120;1;356;3831;1327;3612
PA21;pa1.model;GameBoard;1;1;1;1;7407;1;152;1;288;5112;3529;7860
